$RECS_NUM=790,,
66.475647,271453,9966410
132.951294,271453,9966410
199.426941,271676,6185343
332.378235,271750,993955
465.329529,271440,2124629
531.805176,271440,2124629
598.280823,271626,23965053
731.232117,271394,14321633
797.707764,271394,14321633
864.183411,271394,14321633
864.183411,271691,8229439
930.659058,271394,14321633
997.134705,271394,14321633
997.134705,271505,8351221
1130.085938,271383,14789870
1196.561523,271383,14789870
1263.037109,271383,14789870
1263.037354,271657,17067603
1329.512695,271383,14789870
1395.988281,271383,14789870
1395.988525,271433,2109870
1462.463867,271383,14789870
1462.464111,271433,2109870
1528.939453,271383,14789870
1528.939941,271546,5614705
1661.891113,271392,1565002
1728.366699,271392,1565002
1794.842285,271392,1565002
1794.842529,271694,2640431
1861.317871,271392,1565002
1927.793457,271392,1565002
1927.793701,271645,2082627
2060.745117,271689,19307330
2193.696289,271409,7862355
2260.171875,271409,7862355
2326.647461,271409,7862355
2326.647461,271476,4587893
2393.123047,271409,7862355
2393.123047,271476,4587893
2459.598877,271616,24815654
2592.550293,271728,24661205
2725.501465,271543,10304328
2858.452637,271459,12644305
2924.928223,271459,12644305
2991.404053,271577,13970429
3124.355469,271756,937461
3257.306641,271726,19148703
3390.257812,271475,23064624
3456.733398,271475,23064624
3523.209229,271601,2653357
3656.160645,271684,5046214
3789.111816,271640,2140075
3922.062988,271754,24334301
4055.014404,271535,21323323
4187.96582,271536,12228481
4320.916992,271663,4692218
4453.868164,271412,6283687
4520.34375,271412,6283687
4586.819336,271412,6283687
4586.819336,271696,18016849
4653.294922,271412,6283687
4719.770996,271769,18559485
4852.722168,271782,19705853
4985.67334,271652,11012671
5118.625,271717,450288
5251.576172,271467,2507638
5318.051758,271467,2507638
5384.527344,271408,10475799
5451.00293,271408,10475799
5517.478516,271408,10475799
5517.478516,271474,19164650
5583.954102,271408,10475799
5583.954102,271474,19164650
5650.429688,271395,24366255
5650.429688,271408,10475799
5716.905273,271395,24366255
5783.380859,271395,24366255
5783.381348,271504,4187353
5849.856445,271395,24366255
5916.332031,271395,24366255
5916.33252,271794,3358739
6049.283691,271472,6707615
6115.759277,271472,6707615
6182.235352,271378,368754
6248.710938,271378,368754
6315.186523,271378,368754
6315.186523,271413,6923040
6381.662109,271378,368754
6381.662109,271413,6923040
6448.137695,271378,368754
6448.137695,271391,8349896
6448.137695,271413,6923040
6514.613281,271378,368754
6514.613281,271391,8349896
6514.613281,271413,6923040
6581.088867,271378,368754
6581.088867,271391,8349896
6581.088867,271532,1671203
6647.564453,271378,368754
6647.564453,271391,8349896
6714.040039,271378,368754
6714.040039,271391,8349896
6714.040039,271625,4947396
6780.515625,271378,368754
6846.991699,271402,19707532
6913.467285,271402,19707532
6979.942871,271381,6755944
6979.942871,271402,19707532
7046.418457,271381,6755944
7046.418457,271402,19707532
7112.894043,271381,6755944
7112.894043,271402,19707532
7112.894043,271731,11808142
7179.369629,271381,6755944
7245.845215,271381,6755944
7245.845703,271700,3832945
7312.320801,271381,6755944
7378.796387,271381,6755944
7378.796875,271374,1516921
7445.271973,271381,6755944
7445.272461,271374,1516921
7511.747559,271381,6755944
7511.748047,271374,1516921
7511.748047,271526,24434491
7578.223633,271374,1516921
7644.699219,271374,1516921
7644.699219,271386,12211139
7711.174805,271374,1516921
7711.174805,271386,12211139
7777.650391,271374,1516921
7777.650391,271379,1651808
7777.650391,271386,12211139
7844.125977,271374,1516921
7844.125977,271379,1651808
7844.125977,271386,12211139
7910.601562,271374,1516921
7910.601562,271379,1651808
7910.601562,271386,12211139
7910.602051,271427,24551710
7977.077148,271374,1516921
7977.077148,271379,1651808
7977.077148,271386,12211139
7977.077637,271427,24551710
8043.552734,271374,1516921
8043.552734,271379,1651808
8043.552734,271386,12211139
8043.553223,271385,4311874
8110.02832,271374,1516921
8110.02832,271379,1651808
8110.028809,271385,4311874
8176.503906,271374,1516921
8176.503906,271379,1651808
8176.504395,271385,4311874
8176.504395,271767,5418905
8242.979492,271374,1516921
8242.979492,271379,1651808
8242.980469,271385,4311874
8309.455078,271374,1516921
8309.455078,271379,1651808
8309.456055,271385,4311874
8309.456055,271748,24548074
8375.931641,271385,4311874
8442.407227,271385,4311874
8442.407227,271502,9238282
8575.358398,271377,639621
8641.833984,271377,639621
8708.30957,271377,639621
8708.30957,271560,2745280
8774.785156,271377,639621
8841.260742,271377,639621
8841.260742,271507,36950700
8907.736328,271377,639621
8974.211914,271377,639621
8974.211914,271436,8566459
9040.6875,271377,639621
9040.6875,271436,8566459
9107.163086,271377,639621
9107.163086,271738,19775921
9173.638672,271377,639621
9240.114258,271377,639621
9240.115234,271737,6895620
9373.066406,271512,22569463
9506.017578,271734,9620855
9638.96875,271426,8584116
9705.444336,271426,8584116
9771.919922,271426,8584116
9771.919922,271656,4639713
9838.395508,271426,8584116
9904.871094,271575,6148722
10037.82227,271458,24338226
10104.29785,271458,24338226
10170.77441,271567,2200913
10303.72559,271528,16636697
10436.67676,271706,9996259
10569.62793,271780,24588092
10702.5791,271574,20649780
10835.53027,271561,6299116
10968.48145,271470,20030797
11034.95703,271470,20030797
11101.43262,271490,6207772
11167.9082,271490,6207772
11234.38379,271441,7430424
11300.85938,271441,7430424
11367.33594,271660,3453662
11500.28711,271539,9164330
11633.23828,271612,6033229
11766.18945,271415,22994728
11832.66504,271415,22994728
11899.14063,271380,6717057
11899.14063,271415,22994728
11965.61621,271380,6717057
11965.61621,271415,22994728
12032.0918,271380,6717057
12032.0918,271520,5188349
12098.56738,271380,6717057
12165.04297,271380,6717057
12165.04297,271444,24530927
12231.51856,271380,6717057
12231.51856,271444,24530927
12297.99414,271380,6717057
12297.99512,271516,6147200
12364.46973,271380,6717057
12430.94531,271380,6717057
12430.94629,271720,4940792
12563.89746,271554,25593063
