#TIME,UID,dx/dt,dy/dt
#TU=60
6,2,90.0,-60.0
7,2,50.0,-30.0
8,2,40.0,-30.0
9,2,40.0,-30.0
10,2,30.0,-30.0
11,2,10.0,-60.0
12,2,0.0,-60.0
13,2,0.0,-50.0
14,2,0.0,-60.0
15,2,0.0,-60.0
16,2,0.0,-50.0
17,2,0.0,-60.0
18,2,0.0,-60.0
19,2,0.0,-60.0
20,2,0.0,-50.0
21,2,0.0,-60.0
22,2,0.0,-60.0
23,2,0.0,-60.0
24,2,0.0,-60.0
25,2,0.0,-50.0
26,3,90.0,0.0
27,3,60.0,0.0
28,3,50.0,0.0
29,3,50.0,0.0
30,3,60.0,0.0
31,3,50.0,0.0
32,3,60.0,0.0
33,3,50.0,0.0
34,3,50.0,0.0
35,3,50.0,0.0
36,3,50.0,0.0
37,3,50.0,0.0
38,3,60.0,0.0
39,3,50.0,0.0
40,3,50.0,0.0
41,3,50.0,0.0
42,3,50.0,0.0
43,4,80.0,-30.0
44,5,130.0,-100.0
45,5,40.0,-80.0
46,5,80.0,-20.0
47,5,90.0,-10.0
48,5,90.0,-20.0
49,5,100.0,-10.0
50,6,-100.0,0.0
51,6,-60.0,0.0
52,6,-50.0,0.0
53,6,-60.0,0.0
54,6,-60.0,0.0
55,7,-80.0,-60.0
56,7,-80.0,-60.0
57,7,-20.0,-100.0
58,7,0.0,-110.0
59,7,0.0,-100.0
60,7,0.0,-100.0
61,7,0.0,-100.0
62,7,0.0,-110.0
63,8,10.0,120.0
64,8,0.0,60.0
65,8,10.0,70.0
66,8,0.0,70.0
67,8,0.0,70.0
68,8,0.0,30.0
69,8,70.0,0.0
70,9,80.0,80.0
71,9,80.0,90.0
72,9,100.0,20.0
73,10,0.0,-90.0
74,10,10.0,-100.0
75,10,0.0,-50.0
76,10,-90.0,0.0
77,10,-100.0,-10.0
78,10,-100.0,0.0
79,10,-100.0,0.0
80,10,-90.0,0.0
81,10,-100.0,0.0
82,10,-90.0,0.0
83,10,-100.0,0.0
84,10,-90.0,0.0
85,10,-90.0,0.0
86,10,-90.0,0.0
87,10,-90.0,0.0
88,10,-90.0,0.0
89,10,-90.0,0.0
90,10,-100.0,0.0
91,10,-90.0,0.0
92,10,-90.0,0.0
93,10,-90.0,0.0
94,10,-100.0,0.0
95,10,-90.0,0.0
96,10,-90.0,0.0
97,10,-90.0,0.0
98,10,-100.0,0.0
99,10,-90.0,0.0
100,11,100.0,0.0
101,11,90.0,0.0
102,11,100.0,0.0
103,11,100.0,0.0
104,11,90.0,0.0
105,11,100.0,0.0
