#TIME,UID,dx/dt,dy/dt
#TU=60
5,1,0.0,80.0
6,1,0.0,40.0
7,3,-100.0,0.0
8,3,-90.0,0.0
9,3,-90.0,0.0
10,3,-90.0,0.0
11,3,-90.0,0.0
12,3,-90.0,0.0
13,3,-90.0,0.0
14,4,-110.0,110.0
15,5,0.0,140.0
16,5,0.0,80.0
17,5,0.0,80.0
18,5,0.0,80.0
19,5,0.0,80.0
20,5,0.0,80.0
21,5,0.0,80.0
22,5,0.0,80.0
23,5,0.0,80.0
24,5,0.0,80.0
25,6,60.0,0.0
26,6,70.0,0.0
27,6,60.0,0.0
28,6,60.0,0.0
29,6,60.0,0.0
30,6,60.0,0.0
31,6,60.0,0.0
32,7,-30.0,-160.0
33,7,0.0,-90.0
34,7,0.0,-100.0
35,7,0.0,-90.0
36,9,100.0,-70.0
37,9,60.0,-40.0
38,10,-10.0,-160.0
39,10,-10.0,-90.0
40,11,-10.0,-60.0
41,12,20.0,-130.0
42,12,10.0,-80.0
43,12,0.0,-90.0
44,13,10.0,100.0
45,13,0.0,60.0
46,13,0.0,60.0
47,13,0.0,50.0
48,13,0.0,60.0
49,13,0.0,50.0
50,13,0.0,60.0
51,14,10.0,-100.0
52,14,0.0,-50.0
53,14,10.0,-60.0
54,14,10.0,-60.0
55,14,0.0,-30.0
56,15,60.0,-50.0
57,15,30.0,-30.0
58,15,40.0,-30.0
59,15,30.0,-30.0
60,15,30.0,-20.0
61,15,20.0,-30.0
62,15,40.0,-10.0
63,15,40.0,-10.0
64,17,-10.0,-60.0
65,17,-20.0,-70.0
66,18,50.0,80.0
67,18,30.0,40.0
68,18,30.0,50.0
69,20,10.0,-160.0
70,20,0.0,-80.0
71,20,10.0,-80.0
72,20,0.0,-40.0
73,20,80.0,0.0
74,20,80.0,0.0
75,20,80.0,0.0
76,20,80.0,0.0
77,20,90.0,0.0
78,20,90.0,0.0
79,21,0.0,-70.0
80,21,0.0,-80.0
81,22,-150.0,110.0
82,22,-80.0,70.0
83,23,-10.0,150.0
84,23,0.0,70.0
85,23,-10.0,80.0
86,23,-10.0,70.0
87,23,-10.0,40.0
88,24,20.0,-100.0
89,24,20.0,-80.0
90,24,10.0,-60.0
91,24,90.0,-20.0
92,25,-80.0,10.0
93,25,-50.0,10.0
94,25,-50.0,0.0
95,27,30.0,-120.0
96,27,10.0,-60.0
97,27,10.0,-60.0
98,27,10.0,-60.0
99,27,60.0,-20.0
100,28,0.0,-70.0
101,28,0.0,-70.0
102,28,0.0,-70.0
103,29,50.0,-30.0
104,30,10.0,210.0
105,30,0.0,110.0
106,30,0.0,60.0
107,30,0.0,60.0
108,31,0.0,-200.0
109,31,0.0,-100.0
110,32,20.0,-130.0
111,32,10.0,-70.0
112,32,20.0,-70.0
113,32,0.0,-40.0
114,32,70.0,0.0
115,32,80.0,0.0
116,33,0.0,-190.0
117,33,0.0,-100.0
118,33,0.0,-100.0
119,33,0.0,-100.0
120,33,0.0,-100.0
121,33,0.0,-110.0
122,33,0.0,-90.0
123,34,-160.0,-90.0
124,34,-60.0,-40.0
125,35,100.0,-100.0
126,35,60.0,-50.0
127,35,50.0,-40.0
128,35,40.0,-30.0
129,36,150.0,10.0
130,36,90.0,0.0
131,36,90.0,0.0
132,36,90.0,0.0
133,36,90.0,0.0
134,37,0.0,-100.0
135,38,0.0,170.0
136,38,0.0,90.0
137,38,0.0,100.0
138,38,0.0,90.0
139,38,0.0,100.0
140,38,0.0,100.0
141,38,0.0,90.0
142,39,0.0,60.0
143,39,0.0,70.0
144,40,20.0,-160.0
145,41,20.0,-90.0
146,41,10.0,-100.0
147,41,10.0,-60.0
148,41,100.0,-10.0
149,41,100.0,0.0
150,41,90.0,0.0
151,42,-90.0,0.0
152,42,-100.0,0.0
153,42,-100.0,0.0
154,42,-100.0,0.0
155,43,-120.0,0.0
156,44,-160.0,20.0
157,45,0.0,-50.0
158,45,0.0,-50.0
159,45,0.0,-50.0
160,45,-10.0,-50.0
161,45,0.0,-50.0
162,45,0.0,-30.0
163,45,-40.0,-10.0
164,45,-40.0,-10.0
165,45,-50.0,0.0
166,45,-50.0,0.0
167,46,0.0,170.0
168,46,0.0,90.0
169,46,0.0,90.0
170,46,0.0,90.0
171,46,0.0,90.0
172,46,0.0,90.0
173,47,0.0,110.0
174,47,0.0,70.0
175,47,0.0,60.0
176,47,0.0,60.0
177,47,0.0,60.0
178,48,70.0,-80.0
179,48,70.0,-80.0
180,49,0.0,-160.0
181,49,0.0,-90.0
182,49,0.0,-80.0
183,49,0.0,-50.0
184,49,-80.0,0.0
185,49,-80.0,0.0
186,49,-80.0,0.0
187,49,-90.0,0.0
188,49,-80.0,0.0
189,49,-90.0,0.0
190,49,-80.0,0.0
191,49,-90.0,0.0
192,50,0.0,-60.0
193,50,0.0,-30.0
194,50,0.0,-40.0
195,50,0.0,-40.0
196,50,0.0,-40.0
197,50,0.0,-40.0
198,50,0.0,-40.0
199,50,0.0,-40.0
200,51,-20.0,-110.0
201,51,-20.0,-60.0
202,51,-10.0,-70.0
203,51,-10.0,-60.0
204,51,-10.0,-30.0
205,51,-60.0,0.0
206,51,-60.0,0.0
207,51,-60.0,0.0
208,51,-70.0,0.0
209,51,-60.0,0.0
210,51,-60.0,0.0
211,51,-60.0,0.0
212,51,-60.0,0.0
213,51,-60.0,0.0
214,50,0.0,-40.0
215,52,10.0,160.0
216,52,0.0,90.0
217,52,10.0,90.0
218,52,0.0,50.0
219,52,80.0,20.0
220,52,90.0,0.0
221,52,90.0,0.0
222,52,90.0,0.0
223,53,70.0,90.0
224,53,60.0,80.0
225,53,30.0,110.0
226,53,30.0,110.0
227,53,30.0,100.0
228,53,30.0,110.0
229,53,30.0,110.0
230,53,30.0,110.0
231,53,30.0,100.0
232,54,-10.0,70.0
233,55,-130.0,90.0
234,55,-70.0,60.0
235,56,-60.0,50.0
236,56,-60.0,40.0
237,57,170.0,0.0
238,57,90.0,0.0
239,57,90.0,0.0
240,57,90.0,0.0
241,57,100.0,0.0
242,57,90.0,0.0
243,58,20.0,-110.0
244,58,10.0,-60.0
245,58,10.0,-70.0
246,58,10.0,-70.0
247,58,50.0,-30.0
248,59,120.0,-150.0
249,59,60.0,-80.0
250,59,50.0,-70.0
251,59,20.0,-100.0
252,59,10.0,-100.0
253,59,0.0,-100.0
254,59,0.0,-100.0
255,59,0.0,-110.0
256,59,0.0,-110.0
257,59,0.0,-100.0
258,59,0.0,-100.0
259,59,0.0,-100.0
260,59,0.0,-110.0
261,59,0.0,-100.0
262,59,0.0,-100.0
263,60,-190.0,-20.0
264,61,110.0,170.0
265,61,50.0,80.0
266,61,60.0,80.0
267,61,30.0,100.0
268,61,30.0,100.0
269,62,0.0,120.0
270,62,0.0,70.0
271,62,0.0,70.0
272,62,0.0,70.0
273,62,0.0,70.0
274,63,-40.0,-30.0
275,63,-40.0,-30.0
276,63,-40.0,-30.0
277,63,-40.0,-20.0
278,63,-30.0,-30.0
279,63,0.0,-50.0
280,63,0.0,-50.0
281,63,0.0,-60.0
282,63,0.0,-50.0
283,63,0.0,-50.0
284,63,0.0,-50.0
285,63,0.0,-50.0
286,63,0.0,-50.0
287,64,140.0,-80.0
288,65,110.0,110.0
289,65,50.0,60.0
290,65,70.0,60.0
291,65,40.0,40.0
292,65,80.0,10.0
293,66,140.0,0.0
294,68,30.0,-160.0
295,69,-100.0,20.0
296,70,-170.0,30.0
297,70,-90.0,20.0
298,70,-80.0,10.0
299,70,-50.0,20.0
300,71,0.0,120.0
301,71,0.0,70.0
302,72,-70.0,90.0
303,72,-40.0,50.0
304,72,-30.0,40.0
305,73,100.0,-40.0
306,73,60.0,-20.0
307,75,100.0,70.0
308,75,100.0,60.0
309,75,110.0,20.0
310,76,0.0,-70.0
311,77,-140.0,20.0
312,77,-80.0,10.0
313,77,-80.0,20.0
314,80,120.0,150.0
315,81,70.0,80.0
316,82,-30.0,-90.0
317,82,-20.0,-100.0
318,83,90.0,-80.0
319,83,60.0,-50.0
320,84,0.0,-210.0
