#TIME,UID,dx/dt,dy/dt
#TU=60
613,376,0.0,-100.0
614,376,0.0,-100.0
615,376,0.0,-60.0
616,377,90.0,-40.0
617,379,80.0,-90.0
618,380,-150.0,10.0
619,380,-80.0,0.0
620,381,100.0,-70.0
621,381,50.0,-40.0
622,381,50.0,-40.0
623,382,0.0,-200.0
624,382,0.0,-120.0
625,383,50.0,-60.0
626,383,60.0,-70.0
627,385,-50.0,-170.0
628,385,-10.0,-90.0
629,386,-20.0,-130.0
630,388,10.0,-140.0
631,388,0.0,-60.0
632,388,0.0,-80.0
633,389,10.0,-110.0
634,388,0.0,-70.0
635,390,-180.0,110.0
636,390,-100.0,60.0
637,390,-110.0,20.0
638,390,-120.0,10.0
639,390,-120.0,0.0
640,392,-70.0,10.0
641,392,-70.0,0.0
642,392,-60.0,0.0
643,394,20.0,-100.0
644,396,20.0,-80.0
645,396,10.0,-40.0
646,397,50.0,60.0
647,399,-20.0,-170.0
648,399,-10.0,-90.0
649,399,-10.0,-50.0
650,401,0.0,-80.0
651,401,0.0,-50.0
652,401,0.0,-50.0
653,401,0.0,-50.0
654,403,60.0,70.0
655,403,40.0,40.0
656,403,40.0,30.0
657,404,-90.0,-80.0
658,404,-50.0,-50.0
659,404,-50.0,-40.0
660,405,-120.0,-80.0
661,406,-70.0,60.0
662,406,-70.0,60.0
663,408,-20.0,120.0
664,409,20.0,-60.0
665,410,20.0,-100.0
666,410,10.0,-60.0
667,410,10.0,-50.0
668,410,10.0,-60.0
669,410,10.0,-30.0
670,411,0.0,-50.0
671,414,0.0,-100.0
672,415,-110.0,130.0
673,415,-60.0,70.0
674,415,-60.0,70.0
675,415,-40.0,50.0
676,416,0.0,-120.0
677,416,0.0,-110.0
678,417,130.0,-120.0
679,418,0.0,-120.0
680,419,-80.0,50.0
681,419,-90.0,-10.0
682,420,0.0,-70.0
683,421,-140.0,-120.0
684,421,-60.0,-50.0
685,422,80.0,-100.0
686,422,50.0,-70.0
687,422,20.0,-110.0
688,422,10.0,-120.0
689,423,30.0,190.0
690,423,20.0,110.0
691,423,20.0,110.0
692,423,0.0,60.0
693,424,-110.0,0.0
694,425,30.0,0.0
695,425,30.0,20.0
696,425,30.0,30.0
697,426,0.0,100.0
698,426,0.0,100.0
699,428,20.0,-80.0
700,428,10.0,-50.0
701,428,10.0,-40.0
702,428,10.0,-40.0
703,429,0.0,-100.0
704,429,0.0,-90.0
705,433,-30.0,-220.0
706,434,-70.0,-60.0
707,435,110.0,-80.0
708,436,-40.0,-70.0
709,437,0.0,-80.0
710,438,-100.0,60.0
711,440,70.0,-130.0
712,442,-10.0,-50.0
713,442,0.0,-60.0
714,443,0.0,-130.0
715,444,-10.0,-70.0
716,444,-10.0,-70.0
717,446,10.0,100.0
718,446,0.0,60.0
719,446,0.0,60.0
720,446,0.0,60.0
721,448,0.0,80.0
722,448,0.0,80.0
723,448,0.0,80.0
724,448,0.0,70.0
725,449,0.0,-140.0
726,449,0.0,-80.0
727,450,0.0,-70.0
728,453,-140.0,-110.0
729,453,-70.0,-60.0
730,455,-80.0,60.0
731,455,-70.0,70.0
732,455,-50.0,60.0
733,456,0.0,-80.0
734,456,0.0,-70.0
735,456,0.0,-80.0
736,456,0.0,-80.0
737,458,-130.0,-60.0
738,458,-70.0,-30.0
739,458,-80.0,-10.0
740,459,0.0,-160.0
741,460,-170.0,20.0
742,460,-90.0,0.0
743,460,-90.0,0.0
744,461,-10.0,60.0
745,462,0.0,-80.0
746,462,0.0,-90.0
747,463,-150.0,-10.0
748,464,50.0,-20.0
749,465,120.0,-90.0
750,465,60.0,-30.0
751,464,60.0,-10.0
752,465,80.0,-10.0
753,465,90.0,0.0
754,467,20.0,-50.0
755,468,0.0,-160.0
756,468,0.0,-90.0
757,468,0.0,-40.0
758,468,0.0,-50.0
759,469,0.0,160.0
760,470,70.0,50.0
761,470,70.0,40.0
762,471,-100.0,-150.0
763,472,40.0,60.0
764,473,80.0,120.0
765,473,50.0,50.0
766,474,-100.0,0.0
767,476,30.0,-160.0
768,476,10.0,-80.0
769,476,10.0,-50.0
770,476,10.0,-60.0
771,478,0.0,-70.0
772,479,-20.0,-70.0
773,480,-130.0,-70.0
774,480,-70.0,-40.0
775,482,0.0,-120.0
776,482,0.0,-110.0
777,484,-120.0,-90.0
778,484,-60.0,-50.0
779,484,-50.0,-40.0
780,485,110.0,90.0
781,485,60.0,50.0
782,486,-100.0,0.0
783,487,120.0,-90.0
784,488,0.0,-90.0
785,488,0.0,-90.0
786,489,0.0,170.0
787,490,-80.0,0.0
788,492,-40.0,210.0
789,493,-10.0,-170.0
790,493,0.0,-100.0
791,493,0.0,-50.0
792,493,90.0,-20.0
793,493,90.0,0.0
794,494,0.0,-160.0
795,494,0.0,-90.0
796,494,0.0,-80.0
797,494,0.0,-80.0
798,495,-170.0,0.0
799,495,-90.0,0.0
800,495,-100.0,0.0
801,496,-110.0,-110.0
802,497,-50.0,-40.0
803,498,-130.0,100.0
804,499,0.0,70.0
805,501,-70.0,30.0
806,503,60.0,-60.0
807,503,30.0,-40.0
808,503,30.0,-40.0
809,504,110.0,-70.0
810,505,0.0,170.0
811,505,10.0,100.0
812,506,0.0,130.0
813,508,20.0,-190.0
814,510,-90.0,0.0
815,510,-90.0,0.0
816,510,-90.0,0.0
817,510,-100.0,0.0
818,511,0.0,90.0
819,511,10.0,60.0
820,512,90.0,70.0
821,513,-10.0,-150.0
822,513,-10.0,-80.0
823,513,-10.0,-90.0
824,514,100.0,-80.0
825,517,110.0,-130.0
826,517,60.0,-30.0
827,518,110.0,80.0
828,518,60.0,40.0
829,519,30.0,80.0
830,519,10.0,90.0
831,519,-20.0,80.0
832,521,50.0,50.0
833,521,50.0,70.0
834,521,40.0,60.0
835,522,10.0,80.0
836,522,10.0,70.0
837,522,10.0,80.0
838,523,60.0,0.0
839,523,60.0,0.0
840,524,-140.0,-30.0
841,524,-80.0,-20.0
842,524,-80.0,-20.0
843,524,-80.0,-20.0
844,525,10.0,-80.0
845,526,-30.0,-150.0
846,527,20.0,110.0
847,528,-70.0,-60.0
848,528,-70.0,-70.0
849,528,-90.0,-20.0
850,531,50.0,50.0
851,532,0.0,-70.0
852,533,0.0,-120.0
853,534,0.0,50.0
854,535,-170.0,0.0
855,535,-90.0,-20.0
856,537,20.0,-90.0
857,537,-10.0,-60.0
858,537,-10.0,-70.0
859,536,0.0,-50.0
860,538,0.0,-150.0
861,538,0.0,-70.0
862,538,0.0,-60.0
863,538,20.0,-40.0
864,539,120.0,100.0
865,540,10.0,-80.0
866,541,30.0,-160.0
867,541,20.0,-90.0
868,542,0.0,-70.0
869,543,120.0,0.0
870,543,70.0,0.0
871,544,10.0,-60.0
872,545,150.0,-70.0
873,545,80.0,-40.0
874,547,0.0,100.0
875,547,0.0,110.0
876,547,0.0,100.0
877,547,0.0,110.0
878,548,-10.0,-120.0
879,548,0.0,-60.0
880,549,-10.0,-90.0
881,550,-10.0,-170.0
882,550,0.0,-90.0
883,550,-10.0,-90.0
884,550,-10.0,-90.0
885,551,-130.0,90.0
886,552,20.0,-20.0
887,552,30.0,-30.0
888,553,-10.0,-110.0
889,553,0.0,-60.0
890,553,0.0,-60.0
891,553,0.0,-60.0
892,554,-60.0,40.0
893,554,-40.0,40.0
894,555,0.0,150.0
895,558,50.0,0.0
896,559,-40.0,-170.0
897,560,-120.0,-10.0
898,561,0.0,80.0
899,561,0.0,80.0
900,561,10.0,80.0
901,562,-40.0,0.0
902,562,-40.0,10.0
903,563,0.0,-180.0
904,564,-30.0,-100.0
905,564,-20.0,-100.0
906,565,-70.0,90.0
907,565,-40.0,50.0
908,568,170.0,0.0
909,569,0.0,-100.0
910,570,10.0,-50.0
911,571,-80.0,50.0
912,571,-40.0,30.0
913,573,-10.0,-70.0
914,574,-110.0,-120.0
915,575,-120.0,60.0
916,576,10.0,-100.0
917,576,0.0,-90.0
918,576,0.0,-50.0
919,576,90.0,-10.0
920,576,90.0,0.0
921,576,100.0,0.0
922,576,100.0,0.0
923,576,100.0,0.0
924,578,120.0,-10.0
925,579,50.0,0.0
926,581,20.0,-140.0
927,582,-140.0,0.0
928,582,-80.0,0.0
929,583,-80.0,70.0
930,583,-50.0,40.0
931,583,-40.0,30.0
932,584,-120.0,0.0
933,584,-70.0,0.0
934,585,30.0,30.0
935,586,150.0,-120.0
936,586,80.0,-60.0
937,586,20.0,-100.0
938,588,-120.0,110.0
939,589,-10.0,-140.0
940,589,0.0,-70.0
941,590,30.0,-150.0
942,590,20.0,-80.0
943,591,0.0,90.0
944,591,0.0,80.0
945,591,0.0,90.0
946,591,0.0,80.0
947,591,0.0,90.0
948,591,0.0,90.0
949,591,0.0,90.0
950,592,-140.0,-120.0
951,592,-70.0,-60.0
952,592,-20.0,-90.0
953,594,70.0,-50.0
954,594,40.0,-40.0
955,595,10.0,-70.0
956,596,40.0,-180.0
957,596,30.0,-100.0
958,596,20.0,-50.0
959,596,0.0,-60.0
960,597,30.0,-210.0
961,597,10.0,-70.0
962,597,10.0,-60.0
963,597,120.0,-20.0
964,597,120.0,-10.0
965,598,-10.0,-130.0
966,598,0.0,-70.0
967,598,0.0,-70.0
968,599,-90.0,0.0
969,600,50.0,-40.0
970,600,30.0,-30.0
971,600,40.0,-30.0
972,601,30.0,-180.0
973,602,-40.0,40.0
974,602,-40.0,30.0
975,603,-170.0,90.0
976,604,-70.0,-30.0
977,605,-100.0,-120.0
978,605,-60.0,-70.0
979,606,30.0,40.0
980,606,30.0,40.0
981,606,30.0,50.0
982,606,30.0,40.0
983,606,30.0,40.0
984,606,20.0,40.0
985,606,10.0,50.0
986,608,-60.0,-200.0
987,608,-20.0,-110.0
988,609,0.0,-90.0
989,610,130.0,10.0
990,613,-10.0,-160.0
991,613,0.0,-90.0
992,615,-100.0,-50.0
993,615,-50.0,-30.0
994,615,-40.0,-20.0
995,615,-60.0,-20.0
996,616,-120.0,70.0
997,617,-30.0,-110.0
998,617,-20.0,-100.0
999,617,-10.0,-60.0
1000,617,-110.0,-10.0
1001,618,20.0,-60.0
1002,619,0.0,-70.0
1003,620,70.0,0.0
1004,620,60.0,0.0
1005,620,70.0,0.0
1006,620,70.0,0.0
1007,620,60.0,0.0
1008,622,-40.0,-140.0
1009,623,70.0,70.0
1010,623,60.0,70.0
1011,624,140.0,80.0
1012,624,70.0,50.0
1013,624,80.0,50.0
1014,624,90.0,10.0
1015,624,90.0,0.0
1016,625,20.0,-170.0
1017,625,0.0,-90.0
1018,626,0.0,-60.0
1019,626,10.0,-70.0
1020,627,120.0,0.0
1021,627,70.0,0.0
1022,628,-40.0,50.0
1023,628,-20.0,30.0
1024,628,-30.0,30.0
1025,628,-20.0,20.0
1026,628,-30.0,30.0
1027,628,-20.0,20.0
1028,629,170.0,140.0
1029,631,10.0,-140.0
1030,631,0.0,-90.0
1031,631,0.0,-80.0
1032,632,-120.0,130.0
1033,632,-70.0,60.0
1034,632,-80.0,70.0
1035,633,40.0,-210.0
1036,633,10.0,-110.0
1037,633,10.0,-70.0
1038,634,110.0,150.0
1039,636,0.0,-80.0
1040,636,0.0,-80.0
1041,636,0.0,-80.0
1042,639,0.0,50.0
1043,639,0.0,50.0
1044,641,-120.0,100.0
1045,643,0.0,-90.0
1046,643,10.0,-90.0
1047,644,0.0,-160.0
1048,644,0.0,-100.0
1049,644,0.0,-110.0
1050,644,0.0,-110.0
1051,645,60.0,60.0
1052,645,70.0,60.0
1053,645,50.0,40.0
1054,645,100.0,10.0
1055,645,90.0,0.0
1056,646,0.0,180.0
1057,646,0.0,90.0
1058,646,0.0,100.0
1059,646,0.0,100.0
1060,646,0.0,90.0
1061,647,0.0,210.0
1062,648,60.0,60.0
1063,649,20.0,-90.0
1064,650,-140.0,-90.0
1065,651,10.0,-170.0
1066,651,0.0,-90.0
1067,652,130.0,130.0
1068,654,130.0,-70.0
1069,654,70.0,-40.0
1070,655,-100.0,80.0
1071,656,10.0,-100.0
1072,656,0.0,-60.0
1073,657,200.0,0.0
1074,660,0.0,-150.0
1075,660,0.0,-80.0
1076,660,0.0,-90.0
1077,662,50.0,-70.0
