#TIME,UID,dx/dt,dy/dt
#TU=60,,,
357,277,-60,-30
358,277,-80,0
359,277,-80,0
360,277,-90,0
361,278,60,-60
362,279,-10,-200
363,281,-40,-150
364,282,-10,90
365,282,-10,80
366,282,-10,80
367,282,-10,40
368,284,110,110
369,284,60,60
370,285,80,0
371,286,-20,-160
372,286,0,-80
373,289,80,50
374,291,120,-90
375,291,50,-60
376,292,70,70
377,295,-100,100
378,297,30,-140
379,298,0,100
380,298,0,100
381,299,10,90
382,299,10,40
383,299,0,50
384,300,160,0
385,300,90,0
386,301,0,-140
387,301,0,-80
388,301,0,-70
389,302,-70,-90
390,303,-70,-90
391,303,-60,-30
392,304,100,90
393,305,30,80
394,305,0,50
395,305,0,50
396,305,0,50
397,307,-50,-30
398,307,-40,-30
399,308,100,100
400,308,70,60
401,309,-110,-80
402,310,60,100
403,313,-50,30
404,313,-50,40
405,315,-20,-160
406,316,-80,40
407,316,-70,40
408,317,110,-130
409,318,0,50
410,318,0,60
411,320,-90,70
412,320,-50,40
413,320,-50,40
414,320,-50,40
415,321,50,-40
416,321,50,-40
417,322,100,-100
418,323,-70,-50
419,323,-70,-50
420,323,-50,-40
421,323,0,-80
422,324,10,90
423,325,0,-180
424,328,-10,-80
425,328,0,-80
426,329,20,-100
427,329,10,-50
428,330,120,100
429,330,70,60
430,332,0,-60
431,333,-20,130
432,334,-170,0
433,336,0,-110
434,336,-10,-100
435,337,60,80
436,337,30,50
437,337,30,40
438,338,-10,130
439,339,0,60
440,340,-20,-170
441,341,0,110
442,341,0,60
443,342,-20,-70
444,342,0,-50
445,343,10,-100
446,343,0,-110
447,343,0,-50
448,343,90,-10
449,344,90,-90
450,345,-170,-10
451,347,-10,60
452,349,-80,60
453,349,-50,30
454,349,-40,40
455,350,-10,190
456,350,0,110
457,350,0,100
458,351,-160,-20
459,351,-80,-10
460,351,-90,-20
461,351,-50,-20
462,352,0,170
463,352,0,80
464,352,0,90
465,352,0,90
466,353,0,50
467,353,0,50
468,353,0,50
469,354,-40,40
470,355,-10,110
471,355,0,60
472,355,-10,60
473,356,-20,-150
474,359,10,-120
475,360,60,-40
476,362,0,200
477,363,0,-190
478,363,0,-110
479,364,130,-110
480,364,70,-60
481,365,80,50
482,365,80,60
483,365,60,40
484,366,0,-90
485,367,-180,0
486,368,120,0
487,369,30,40
488,370,-90,-100
489,372,10,100
490,374,70,0
491,375,60,-50
492,375,40,-30
493,375,40,-40
494,377,-60,-60
495,378,140,0
496,378,70,0
497,378,80,0
498,379,-10,-80
499,383,-100,-20
500,384,0,120
501,386,-10,-220
502,387,-70,50
503,388,-110,-90
504,388,-70,-60
505,389,0,70
506,391,90,-80
507,391,50,-40
508,392,50,0
509,392,50,0
510,392,50,0
511,393,0,80
512,393,0,80
513,393,0,70
514,393,0,70
515,394,0,130
516,394,0,80
517,394,0,80
518,397,0,-110
519,397,0,-60
520,398,10,90
521,398,10,90
522,399,200,-30
523,399,110,0
524,400,10,110
525,402,0,-130
526,402,0,-70
527,403,-130,-60
528,404,-110,-10
529,406,0,-80
530,407,-20,180
531,408,-120,70
532,409,-10,-50
533,410,-90,-70
534,411,-50,-180
535,411,20,-110
536,411,20,-70
537,412,80,-110
538,413,-60,-50
539,414,0,-150
540,414,0,-80
541,414,0,-80
542,414,0,-80
543,414,0,-90
544,415,-30,-60
545,414,0,-80
546,416,30,-110
547,416,20,-60
548,417,-70,100
549,419,-80,40
550,421,0,-60
551,421,10,-70
552,424,-60,-80
553,425,0,-80
554,425,0,-80
555,426,30,170
556,427,-10,80
557,428,10,-110
558,428,10,-60
559,430,-20,-90
560,431,-20,-80
561,431,-10,-40
562,431,-10,-40
563,432,30,-100
564,433,70,-120
565,433,10,-70
566,434,130,10
567,435,-60,-70
568,437,-10,-60
569,437,-10,-60
570,437,-10,-60
571,438,10,-60
572,439,110,-140
573,439,60,-80
574,439,20,-100
575,439,10,-100
576,439,0,-100
577,439,0,-100
578,441,20,220
579,442,10,120
580,443,0,-110
581,443,0,-110
582,444,0,-170
583,446,0,120
584,447,0,70
585,447,0,40
586,448,-120,-20
587,450,0,170
588,452,-20,-90
589,452,-10,-50
590,452,-10,-50
591,452,-10,-50
592,454,-90,20
593,455,-110,0
594,456,-20,100
595,457,-80,20
