#NUM,715,
#TIME,UID,dx/dt,dy/dt
#TU=60
823,651,0,-30
824,654,70,10
825,659,0,-160
826,667,30,-60
827,676,90,100
828,681,0,-150
829,685,-70,-10
830,692,-10,-180
831,697,10,120
832,702,70,70
833,713,10,-160
834,713,0,-90
835,720,-70,60
836,726,-160,-10
837,732,0,-100
838,737,30,30
839,742,100,-60
840,746,-100,-80
841,756,20,-30
842,765,-120,10
843,770,-180,0
844,773,10,70
845,781,0,100
846,786,-10,-80
847,795,-70,40
848,803,-20,120
849,808,-10,-210
850,816,40,-30
851,821,0,-140
852,825,0,160
853,830,-50,-20
854,839,10,-180
855,846,-20,-180
856,849,0,90
857,855,-120,140
858,860,0,-180
859,864,50,-50
860,872,160,100
861,875,140,0
862,879,-80,-60
863,885,140,-70
864,889,0,-160
865,890,70,60
866,896,80,150
867,902,0,130
868,911,10,-100
869,919,-150,80
870,925,0,130
871,937,0,-80
872,944,-40,-110
873,954,90,-60
874,959,50,50
875,963,-60,60
876,969,-20,130
877,973,0,-60
878,980,-40,160
879,982,-110,-110
880,992,0,-80
881,1000,200,0
882,1003,-160,-110
883,1004,30,30
884,1009,-200,-40
885,1016,0,-110
886,1023,0,-80
887,1027,90,0
888,1031,130,-150
889,1037,30,-10
890,1042,50,-30
891,1048,120,0
892,1056,-10,-90
893,1061,60,40
894,1067,0,-180
895,1071,60,-50
896,1075,-30,140
897,1082,0,-190
898,1091,10,-70
899,1093,10,120
900,1101,-110,0
901,1113,-10,-80
902,1117,0,160
903,1124,90,-90
904,1132,10,-60
905,1137,0,-110
906,1144,-90,-70
907,1152,70,-60
908,1156,-130,20
909,1164,-30,60
910,1164,-70,70
911,1169,100,-120
912,1177,-70,-100
913,1181,0,-70
914,1188,20,-180
915,1194,-120,110
916,1203,0,70
917,1212,-90,-80
918,1215,0,110
919,1221,0,-60
920,1227,-50,-190
921,1232,-20,-100
922,1240,0,-60
923,1246,-90,-80
924,1249,-20,-10
925,1254,90,10
926,1257,90,-100
927,1259,-130,80
928,1264,0,80
929,1273,160,0
930,1281,10,-210
931,1285,70,0
932,1289,-100,10
933,1299,10,-210
934,1308,-40,50
935,1315,140,110
936,1321,-90,110
937,1326,0,-50
938,1329,-130,50
939,1343,-30,-90
940,1353,-110,0
941,1356,-50,0
942,1360,0,-80
943,1363,-70,60
944,1371,40,-140
945,1372,10,150
946,1377,0,70
947,1383,30,-100
948,1389,-10,-130
949,1397,-10,-120
950,1399,-90,40
951,1411,90,-110
952,1416,20,70
953,1422,-30,-50
954,1428,100,-140
955,1440,-10,70
956,1443,190,0
957,1446,0,-110
958,1452,0,-40
959,1459,-10,-70
960,1466,-10,-60
961,1475,30,60
962,1480,0,130
963,1491,150,-10
964,1498,0,90
965,1502,80,90
966,1511,200,0
967,1513,0,80
968,1520,-110,-100
969,1523,-20,-140
970,1529,-80,0
971,1539,0,-80
972,1541,10,110
973,1545,0,70
974,1554,-20,140
975,1558,0,150
976,1562,0,60
977,1569,-60,-80
978,1574,70,140
979,1581,30,-50
980,1587,-30,20
981,1595,-150,0
982,1601,0,-60
983,1603,0,150
984,1604,-70,-70
985,1607,60,50
986,1610,150,10
987,1614,-10,-70
988,1626,-10,-110
989,1632,0,-150
990,1639,-140,0
991,1646,40,40
992,1648,-140,0
993,1652,-70,80
994,1660,-60,40
995,1661,-10,80
996,1665,0,120
997,1670,10,-60
998,1678,-70,-50
999,1687,40,120
1000,1695,0,80
1001,1700,110,10
1002,1706,10,-150
1003,1714,-20,30
1004,1724,10,-130
1005,1728,0,-90
1006,1732,0,-60
1007,1736,130,-110
1008,1741,-50,-80
1009,1750,0,-80
1010,1753,30,200
1011,1761,10,80
1012,1768,-110,0
1013,1773,0,-170
1014,1780,-50,50
1015,1786,-30,-20
1016,1792,-20,-190
1017,1798,-10,110
1018,1805,-70,0
1019,1811,100,-70
1020,1821,90,0
1021,1831,50,40
1022,1834,40,100
1023,1840,-100,10
1024,1841,-80,-40
1025,1845,-20,-70
1026,1851,-10,-170
1027,1857,10,60
1028,1865,0,-200
1029,1874,110,60
1030,1882,-70,50
1031,1885,-10,-70
1032,1887,60,90
1033,1893,0,-90
1034,1905,0,230
1035,1911,120,10
1036,1917,50,-40
1037,1919,-10,-120
1038,1927,-10,120
1039,1934,10,80
1040,1943,170,100
1041,1951,0,70
1042,1955,-10,80
1043,1964,0,-190
1044,1967,-80,-60
1045,1975,0,50
1046,1984,0,150
1047,1992,80,-60
1048,1993,-10,-80
1049,1997,0,-170
1050,2004,-160,30
1051,2007,70,-60
1052,2013,-140,120
1053,2018,110,0
1054,2024,0,-90
1055,2034,80,70
1056,2045,60,90
1057,2049,-60,40
1058,2060,0,-130
1059,2063,-90,0
1060,2067,0,-50
1061,2075,0,-190
1062,2080,0,-70
1063,2085,-60,60
1064,2092,180,0
1065,2099,50,20
1066,2111,-50,-20
1067,2115,0,120
1068,2119,-20,160
1069,2131,0,90
1070,2136,-80,-50
1071,2145,0,130
1072,2149,60,10
1073,2157,0,-80
1074,2166,-100,-80
1075,2176,0,-30
1076,2181,0,-140
1077,2190,-80,60
1078,2195,70,110
1079,2202,40,-120
1080,2211,-10,90
1081,2217,0,90
1082,2222,110,100
1083,2231,-110,-40
1084,2237,0,-60
1085,2244,0,-200
1086,2255,-120,0
1087,2259,40,50
1088,2265,0,210
1089,2275,-10,-110
1090,2282,10,-90
1091,2288,-40,70
1092,2296,180,-80
1093,2301,-70,40
1094,2306,-120,60
1095,2310,-110,0
1096,2315,-60,-40
1097,2320,30,190
1098,2329,60,-100
1099,2335,0,-90
1100,2340,100,60
1101,2341,90,70
1102,2342,0,80
1103,2343,-30,-90
1104,2345,40,-70
1105,2352,-60,-20
1106,2360,-130,-120
1107,2370,-130,100
1108,2374,-10,-80
1109,2378,20,150
1110,2389,60,60
1111,2395,10,-70
1112,2398,20,-20
1113,2401,30,-20
1114,2408,-10,0
1115,2411,0,-160
1116,2418,110,130
1117,2427,0,80
1118,2435,-10,-50
1119,2440,130,0
1120,2447,50,50
1121,2451,-60,-60
1122,2459,10,-160
1123,2465,-30,-10
1124,2471,0,80
1125,2475,-50,-70
1126,2483,0,-110
1127,2488,-140,0
1128,2494,0,-40
1129,2501,-60,40
1130,2509,0,70
1131,2513,-120,60
1132,2517,10,60
1133,2520,110,50
1134,2524,0,150
1135,2531,0,100
1136,2535,0,-50
1137,2540,10,-140
1138,2546,40,30
1139,2550,-100,70
1140,2556,90,70
1141,2559,40,40
1142,2569,110,-60
1143,2575,30,150
1144,2586,-100,-50
1145,2592,-10,-90
1146,2604,-100,-70
1147,2613,-30,10
1148,2620,10,-70
1149,2622,80,0
1150,2634,0,-30
1151,2638,-140,-30
1152,2645,-90,-130
1153,2651,0,-30
1154,2654,100,30
1155,2659,-10,-190
1156,2663,-10,90
1157,2668,0,-160
1158,2676,140,20
1159,2683,-10,50
1160,2691,10,100
1161,2697,-70,-40
1162,2700,10,60
1163,2706,140,-40
1164,2711,-100,-40
1165,2716,0,-70
1166,2721,-70,0
1167,2724,-90,-90
1168,2733,-10,-70
1169,2736,0,-60
1170,2738,10,150
1171,2741,100,0
1172,2748,50,-110
1173,2751,-30,-170
1174,2754,40,0
1175,2762,10,160
1176,2768,0,-150
1177,2770,70,-60
1178,2774,90,170
1179,2781,-120,90
1180,2789,0,90
1181,2791,-20,-130
1182,2799,-150,20
1183,2805,70,0
1184,2810,-90,-120
1185,2819,-40,30
1186,2821,80,-50
1187,2828,100,-70
1188,2833,-50,-50
1189,2838,-20,-20
1190,2844,160,-70
1191,2849,-50,30
1192,2854,0,70
1193,2858,170,0
1194,2864,-100,100
1195,2873,-30,20
1196,2878,-10,-50
1197,2882,-30,-140
1198,2896,-20,40
1199,2903,100,90
1200,2907,-120,-60
1201,2909,80,60
1202,2914,-130,10
