#TIME,UID,dx/dt,dy/dt
#TU=60
445,4716,-20.0,-80.0
446,4722,-60.0,120.0
447,4736,20.0,-40.0
448,4748,10.0,60.0
449,4757,-60.0,-10.0
450,4768,0.0,140.0
451,4777,100.0,0.0
452,4786,-30.0,100.0
453,4795,10.0,-60.0
454,4807,60.0,-10.0
455,4817,10.0,-130.0
456,4832,160.0,0.0
457,4840,-40.0,50.0
458,4849,110.0,-10.0
459,4859,-50.0,-80.0
460,4876,20.0,-80.0
461,4881,120.0,10.0
462,4893,-40.0,20.0
463,4908,-20.0,-30.0
464,4921,-60.0,10.0
465,4930,60.0,10.0
466,4940,-30.0,-10.0
467,4949,100.0,40.0
468,4961,90.0,10.0
469,4972,90.0,0.0
470,4983,100.0,150.0
471,4999,90.0,-60.0
472,5003,90.0,10.0
473,5013,-110.0,-80.0
474,5018,0.0,-110.0
475,5029,50.0,-50.0
476,5033,130.0,130.0
477,5048,0.0,80.0
478,4059,0.0,-60.0
479,4063,-60.0,-30.0
480,4075,30.0,50.0
481,4083,-20.0,-110.0
482,4094,-130.0,70.0
483,4101,0.0,110.0
484,4109,-90.0,-10.0
485,4113,-210.0,0.0
486,4120,10.0,-50.0
487,4134,-50.0,-60.0
488,4142,-40.0,120.0
489,4148,40.0,140.0
490,4155,0.0,-50.0
491,4165,-30.0,-130.0
492,4168,0.0,-210.0
493,4177,-20.0,20.0
494,4190,20.0,-90.0
495,4201,-20.0,70.0
496,4208,20.0,-20.0
497,4215,10.0,-40.0
498,4222,-20.0,-200.0
499,4230,0.0,-70.0
500,4241,0.0,150.0
501,4247,30.0,-180.0
502,4258,20.0,-20.0
503,4266,0.0,-120.0
504,4271,150.0,0.0
505,4274,-60.0,-30.0
506,4285,-50.0,-120.0
507,4292,-20.0,110.0
508,4297,70.0,0.0
509,4302,0.0,170.0
510,4309,20.0,-60.0
511,4318,-60.0,40.0
512,4330,50.0,-50.0
513,4342,-140.0,30.0
514,4353,-50.0,-50.0
515,4364,150.0,130.0
516,4375,0.0,100.0
517,4381,50.0,-50.0
518,4387,70.0,-70.0
519,4399,90.0,0.0
520,4405,0.0,-70.0
521,4414,10.0,-70.0
522,4419,0.0,-180.0
