#NUM,711,,
#TIME,UID,dx/dt,dy/dt
#TU=60,,,
214,1014,20,0
215,1018,130,-100
216,1024,80,110
217,1029,0,-90
218,1039,90,140
219,1045,-150,0
220,1051,0,-70
221,1055,0,210
222,1058,20,-110
223,1062,-80,10
224,1069,40,-140
225,1071,-20,-150
226,1074,50,50
227,1075,0,-210
228,1078,90,130
229,1084,10,-70
230,1087,40,20
231,1097,-80,20
232,1103,0,-90
233,1107,150,-30
234,1114,-150,90
235,1117,10,-60
236,1120,-60,-70
237,1124,80,-40
238,1131,0,-40
239,1140,-10,-90
240,1145,-10,-80
241,1151,0,100
242,1161,0,-80
243,1163,150,-100
244,1169,0,-80
245,1175,120,0
246,1181,150,0
247,1183,70,0
248,1188,0,-150
249,1198,0,-120
250,1200,50,40
251,1205,0,220
252,1209,0,-170
253,1213,30,-50
254,1218,-90,110
255,1224,10,210
256,1230,90,0
257,1232,140,0
258,1238,-70,-40
259,1239,-30,-40
260,1246,-10,150
261,1248,-10,-140
262,1254,-50,0
263,1259,-180,10
264,1263,150,-10
265,1270,-40,-20
266,1277,0,-170
267,1279,0,120
268,1284,0,-60
269,1287,-130,20
270,1290,10,50
271,1298,-40,30
272,1301,160,-90
273,1305,-90,50
274,1308,70,-40
275,1320,10,90
276,1325,-130,70
277,1330,0,-90
278,1335,0,-140
279,1339,-10,-190
280,1341,40,60
281,1346,0,-180
282,1351,0,-80
283,1360,-10,-110
284,1364,110,20
285,1370,0,-180
286,1371,-10,-70
287,1377,10,-70
288,1378,-150,-100
289,1387,-50,40
290,1388,140,0
291,1389,90,-60
292,1395,0,80
293,1401,30,-200
294,1410,-20,120
295,1418,-40,-10
296,1420,20,-150
297,1424,0,120
298,1427,-110,0
299,1431,-50,-200
300,1436,150,10
301,1440,0,-90
302,1443,-190,0
303,1446,0,-140
304,1447,-90,-50
305,1454,-40,180
306,1457,-70,100
307,1461,10,90
308,1468,10,-140
309,1476,-30,-150
310,1479,50,50
311,1484,-20,-90
312,1494,-100,-70
313,1498,10,-90
314,1500,110,0
315,1509,0,110
316,1511,-50,20
317,1518,160,-70
318,1524,-70,50
319,1532,-10,-80
320,1536,0,-140
321,1539,-30,120
322,1541,-70,30
323,1546,0,120
324,1553,10,130
325,1559,40,-50
326,1564,70,-60
327,1571,-140,120
328,1577,80,0
329,1583,100,-50
330,1586,-30,-120
331,1590,40,40
332,1596,-100,10
333,1606,0,-120
334,1611,10,-40
335,1614,-90,70
336,1619,130,100
337,1622,10,70
338,1627,120,100
339,1636,80,-40
340,1637,-90,-10
341,1641,-120,-60
342,1645,90,-120
343,1650,0,-70
344,1656,-100,20
345,1661,-10,170
346,1666,-10,-100
347,1673,0,-50
348,1675,0,-110
349,1677,10,-90
350,1686,40,-130
351,1690,-150,0
352,1696,-50,60
353,1701,0,-210
354,1704,30,-120
355,1709,10,-70
356,1712,170,0
357,1718,40,70
358,1723,20,30
359,1728,0,100
360,1732,-10,-120
361,1738,40,50
362,1742,10,160
363,1748,110,90
364,1751,-90,-30
365,1757,0,-220
366,1762,-20,-170
367,1766,20,-90
368,1773,-50,-180
369,1776,20,-150
370,1781,0,-90
371,1788,-170,-130
372,1791,10,-170
373,1798,70,0
374,1802,10,-220
375,1805,-10,180
376,1806,0,-60
377,1810,0,-120
378,1815,30,-170
379,1815,20,-90
380,1822,20,-160
381,1825,-20,-140
382,1828,-10,60
383,1832,-30,-130
384,1837,-40,80
385,1842,0,-70
386,1851,50,150
387,1856,0,-130
388,1861,20,-70
389,1866,40,-130
390,1872,-30,-120
391,1877,0,80
392,1881,100,-70
393,1888,-110,90
394,1894,-110,-10
395,1903,-210,10
396,1910,0,120
397,1916,40,-50
398,1921,10,-130
399,1923,-110,110
400,1930,-40,-30
401,1934,-10,160
402,1938,-140,70
403,1941,30,30
404,1945,-50,30
405,1952,0,-160
406,1956,40,60
407,1963,40,-150
408,1965,20,110
409,1968,20,20
410,1972,130,0
411,1979,0,80
412,1984,0,-90
413,1988,0,-120
414,1993,80,-90
415,1998,-60,0
416,2001,50,50
417,2003,20,60
418,2007,-20,-100
419,2013,-90,110
420,2017,160,0
421,2025,70,0
422,2030,-10,-150
423,2037,10,-170
424,2043,-40,50
425,2046,-120,20
426,2051,120,-90
427,2056,-10,-80
428,2059,0,-150
429,2064,-80,-90
430,2066,0,100
431,2071,100,80
432,2079,-10,140
433,2084,-90,50
434,2086,10,80
435,2091,50,-60
436,2099,0,70
437,2106,30,190
438,2108,0,-120
439,2110,0,-30
440,2112,0,-130
441,2115,100,90
442,2124,-80,40
443,2129,40,-110
444,2134,170,90
445,2139,40,40
446,2145,0,220
447,2149,-10,150
448,2155,90,0
449,2161,-140,30
450,2166,-80,60
451,2169,0,-120
452,2171,0,-130
453,2175,150,0
454,2178,-50,20
455,2181,90,80
456,2185,0,-170
457,2192,-30,0
458,2195,-160,100
459,2201,0,-130
460,2206,0,-30
461,2211,-20,130
462,2214,-100,-40
463,2219,0,-80
464,2225,-80,-120
465,2226,-130,-10
466,2229,-50,40
467,2233,-50,140
468,2237,-140,120
469,2244,-10,40
470,2251,-10,-130
471,2254,130,0
472,2262,0,-50
473,2270,0,-110
474,2277,140,-110
475,2280,0,70
476,2284,-70,-70
477,2289,100,40
478,2297,0,-70
479,2302,10,-90
480,2308,-10,120
481,2311,0,-100
482,2316,-100,-80
483,2322,200,-10
484,2329,-60,-30
485,2331,110,90
486,2340,0,-150
487,2341,-30,10
488,2346,-30,-100
489,2349,80,-50
490,2355,10,-70
491,2361,10,130
492,2367,0,-170
493,2368,-10,-90
494,2373,10,-160
495,2375,-70,-50
496,2377,90,-70
497,2382,110,0
498,2388,130,0
499,2392,90,0
500,2396,-110,80
501,2398,-90,-70
502,2402,10,70
503,2409,140,10
504,2413,-20,-120
505,2417,-20,-100
506,2421,130,120
507,2426,-80,-80
508,2434,-10,-100
509,2438,-40,-80
510,2448,0,-150
511,2456,-60,-30
512,2460,-40,-160
513,2463,-170,-20
514,2470,-10,80
515,2477,20,90
516,2483,-50,-70
517,2487,30,-20
518,2494,-30,-160
519,2502,40,-150
520,2508,-30,-50
521,2514,-70,-70
522,2523,110,150
523,2526,0,-80
524,2532,-110,130
525,2535,-150,-30
526,2538,0,-70
527,2545,70,20
528,2550,-20,-130
529,2556,100,-20
530,2563,0,-120
531,2566,-120,-20
532,2572,0,-50
533,2577,-110,-20
534,2583,-70,90
535,2589,0,100
536,2594,40,-120
537,2598,0,-90
538,2603,30,80
539,2609,110,0
540,2611,160,20
541,2615,50,-40
542,2617,-190,40
543,2621,50,-180
544,2624,-20,-40
545,2626,0,-150
546,2631,-60,-40
547,2633,0,-60
548,2640,110,100
549,2642,-120,-70
550,2646,70,0
551,2652,-120,0
552,2657,140,90
553,2663,0,-20
554,2669,0,-170
555,2670,-100,0
556,2674,-50,0
557,2677,-30,-210
558,2681,20,170
559,2693,60,40
560,2697,10,120
561,2698,30,140
562,2706,0,80
563,2713,-20,-80
564,2717,20,200
565,2725,50,70
566,2732,40,-10
567,2734,170,-100
568,2739,-10,-110
569,2746,110,10
570,2750,20,-170
571,2756,-100,0
572,2766,10,120
573,2770,-20,-130
574,2775,0,-60
575,2780,120,90
576,2787,90,10
577,2793,0,90
578,2801,0,140
579,2804,120,-60
580,2805,20,-30
581,2809,180,0
582,2813,140,-10
583,2819,-60,70
584,2824,150,-120
585,2831,-180,0
586,2834,0,60
587,2841,-110,-110
588,2846,0,-130
589,2853,0,80
590,2855,10,-100
591,2857,-60,10
592,2864,0,100
593,2867,190,0
594,2873,10,-140
595,2878,0,-40
596,2883,80,50
597,2889,-140,0
598,2894,0,110
599,2900,120,-80
600,2911,0,-130
601,2916,10,40
602,2922,120,140
603,2927,-60,-60
604,2931,-40,-40
605,2933,150,0
606,2935,-110,-60
607,2937,10,80
608,2943,-110,80
609,2946,-20,-90
610,2947,10,100
611,2955,-10,-170
612,2960,0,-140
613,2965,50,-50
614,2969,-90,-50
615,2974,-50,-140
616,2984,60,-20
617,2992,0,-80
618,2998,40,-80
619,3000,70,40
620,3004,-10,-100
621,3009,0,150
622,3015,50,-40
623,3018,-10,-190
624,3024,110,-110
625,3028,70,50
626,3031,-60,50
627,3031,-40,40
628,3034,-40,-50
629,3041,80,-130
630,3043,90,130
631,3052,30,-20
632,3058,120,0
633,3062,90,20
634,3067,-90,0
635,3073,110,70
636,3079,-60,-110
637,3084,0,40
638,3086,120,70
639,3092,-20,210
640,3097,60,-70
641,3102,10,-210
642,3108,0,-130
643,3111,90,-20
644,3113,90,-110
645,3119,0,-160
646,3121,-20,20
647,3125,-10,-70
648,3126,0,140
649,3126,0,80
650,3130,-110,60
651,3132,10,-170
652,3134,-60,-30
653,3136,80,-30
654,3138,20,-120
655,3143,-80,0
656,3145,-100,90
657,3149,-30,-210
658,3149,-10,-110
659,3153,100,-70
660,3154,180,0
661,3155,-10,70
662,3163,130,-110
663,3166,-70,30
664,3171,0,-60
665,3174,0,-130
666,3179,30,-110
667,3181,30,40
668,3186,-190,10
669,3191,0,150
670,3193,20,-70
671,3198,-140,-60
672,3203,-70,-20
673,3203,-40,-40
674,3213,10,-140
675,3213,0,-80
676,3221,50,30
677,3226,-140,100
678,3226,-80,60
679,3230,-110,0
680,3232,-10,-170
681,3237,0,-190
682,3243,10,-70
683,3248,-10,80
684,3255,0,-80
685,3260,70,10
686,3265,-50,-100
687,3272,20,180
688,3276,-40,-20
689,3277,-120,90
690,3279,-50,70
691,3287,90,0
692,3292,-100,60
693,3300,-20,-70
694,3308,0,-20
695,3311,-10,-40
696,3316,-70,60
697,3317,0,-40
698,3320,100,120
699,3324,70,60
700,3328,80,0
701,3334,10,40
702,3344,-10,-180
703,3346,30,-90
704,3351,-170,0
705,3352,-120,110
706,3357,20,-70
707,3361,-130,-30
708,3369,-90,70
709,3371,-20,100
710,3374,110,-50
711,3376,0,100
712,3379,-50,-30
713,3388,70,-50
714,3397,0,-190
715,3403,30,20
716,3408,50,0
717,3414,-100,120
718,3421,-200,10
719,6,0,50
720,13,0,-190
721,16,20,-160
722,18,60,-50
723,25,90,70
724,27,60,-170
725,31,-80,0
726,39,-130,130
727,41,40,-200
728,44,-20,-90
729,52,0,-170
730,56,200,0
731,61,-20,-110
732,65,110,100
733,67,-20,-120
734,75,-50,0
735,80,50,-40
736,85,110,0
737,92,30,-90
738,103,190,0
739,108,30,160
740,115,-10,100
741,119,-160,-10
742,124,120,-130
743,125,20,-80
744,134,-50,30
745,139,80,10
746,143,0,-70
747,152,-170,40
748,156,-100,-80
749,160,60,-50
750,168,130,130
751,171,90,60
752,174,30,-40
753,175,-90,0
754,179,-20,-110
755,185,0,90
756,191,-20,-130
757,196,-130,-70
758,202,-60,60
759,207,-130,0
760,210,10,-160
761,216,30,0
762,220,150,-130
763,226,-170,0
764,229,60,0
765,235,-20,-140
766,239,0,180
767,241,60,30
768,243,130,-40
769,247,0,120
770,251,-10,100
771,257,170,-130
772,263,0,-160
773,266,40,0
774,274,-130,-90
775,287,-10,-100
776,290,0,80
777,295,0,-160
778,297,60,-50
779,301,0,-70
780,303,-100,-110
781,309,-10,-160
782,312,10,90
783,316,140,50
784,323,0,-120
785,328,60,-40
786,333,-40,-160
787,335,-100,70
788,338,-70,-90
789,340,180,0
790,345,0,-110
791,350,10,60
792,354,70,110
793,361,0,-110
794,363,0,40
795,366,170,0
796,370,30,140
797,377,-70,10
798,384,90,100
799,388,-100,-20
800,394,-70,0
801,400,0,170
802,407,0,-190
803,410,50,50
804,414,140,160
805,418,90,140
806,424,-50,40
807,427,0,140
808,433,-160,10
809,438,-10,60
810,444,-120,20
811,446,130,-160
812,451,20,90
813,457,-80,-110
814,460,100,-50
815,464,-50,60
816,473,-100,-90
817,478,-120,-50
818,481,50,40
819,485,10,-60
820,489,0,80
821,491,10,60
822,495,100,90
823,502,110,-150
824,503,-50,-40
825,513,-70,30
826,516,-110,-90
827,519,30,20
828,529,-70,10
829,530,0,90
830,537,-80,-50
831,541,-20,140
832,545,0,-150
833,551,20,-40
834,556,-20,-120
835,560,-40,190
836,566,-20,90
837,572,0,-120
838,574,20,140
839,578,60,30
840,582,160,0
841,584,70,90
842,588,-90,0
843,590,0,-180
844,596,-190,0
845,600,100,0
846,607,-100,0
847,611,90,80
848,613,10,-90
849,617,-110,90
850,621,20,-160
851,626,0,-10
852,629,-20,100
853,633,10,-180
854,638,50,-50
855,641,160,0
856,645,-20,-160
857,650,40,-50
858,656,-70,-50
859,659,-130,60
860,667,-10,100
861,672,140,-130
862,678,0,-100
863,681,0,60
864,682,0,-130
865,688,-30,-120
866,693,10,80
867,697,30,180
868,708,-190,30
869,715,-70,10
870,719,30,100
871,721,10,-170
872,727,70,-50
873,729,130,10
874,733,0,-150
875,736,0,-70
876,746,120,10
877,752,-110,60
878,759,-10,30
879,766,100,100
880,770,110,-100
881,778,70,0
882,783,0,-160
883,784,-30,-90
884,787,-70,40
885,789,10,-140
886,792,140,110
887,797,10,-90
888,801,80,110
889,806,50,10
890,808,40,50
891,810,-10,-170
892,818,-20,-120
893,822,-10,-60
894,823,0,210
895,827,0,-100
896,830,-60,60
897,842,120,0
898,846,120,70
899,848,-20,70
900,855,0,-130
901,859,120,-90
902,862,0,-70
903,868,-170,-20
904,875,-160,-10
905,880,0,-100
906,881,0,70
907,888,180,0
908,893,-60,-60
909,898,90,120
910,903,0,70
911,909,80,0
912,915,-150,20
913,926,-150,0
914,931,40,20
915,937,0,-160
916,939,0,-160
917,945,-10,-80
918,955,140,0
919,958,10,-150
920,965,0,60
921,967,0,-140
922,975,-90,80
923,981,-70,-30
924,986,-90,120
925,990,0,-100
926,994,10,-50
927,996,-130,-30
928,1002,0,-190
929,1005,-90,-40
930,1008,0,80
931,1010,10,-150
932,1014,20,0
933,1018,130,-100
934,1024,80,110
935,1029,0,-90
936,1039,90,140
937,1045,-150,0
938,1051,0,-70
939,1055,0,210
940,1058,20,-110
941,1062,-80,10
942,1069,40,-140
943,1071,-20,-150
944,1074,50,50
945,1075,0,-210
946,1078,90,130
947,1084,10,-70
948,1087,40,20
949,1097,-80,20
950,1103,0,-90
951,1107,150,-30
952,1114,-150,90
953,1117,10,-60
954,1120,-60,-70
955,1124,80,-40
956,1131,0,-40
957,1140,-10,-90
958,1145,-10,-80
959,1151,0,100
960,1161,0,-80
961,1163,150,-100
962,1169,0,-80
963,1175,120,0
964,1181,150,0
965,1183,70,0
966,1188,0,-150
967,1198,0,-120
968,1200,50,40
969,1205,0,220
970,1209,0,-170
971,1213,30,-50
972,1218,-90,110
973,1224,10,210
974,1230,90,0
975,1232,140,0
976,1238,-70,-40
977,1239,-30,-40
978,1246,-10,150
979,1248,-10,-140
980,1254,-50,0
981,1259,-180,10
982,1263,150,-10
983,1270,-40,-20
984,1277,0,-170
985,1279,0,120
986,1284,0,-60
987,1287,-130,20
988,1290,10,50
989,1298,-40,30
990,1301,160,-90
991,1305,-90,50
992,1308,70,-40
993,1320,10,90
994,1325,-130,70
995,1330,0,-90
996,1335,0,-140
997,1339,-10,-190
998,1341,40,60
999,1346,0,-180
1000,1351,0,-80
1001,1360,-10,-110
1002,1364,110,20
1003,1370,0,-180
1004,1371,-10,-70
1005,1377,10,-70
1006,1378,-150,-100
1007,1387,-50,40
1008,1388,140,0
1009,1389,90,-60
1010,1395,0,80
1011,1401,30,-200
1012,1410,-20,120
1013,1418,-40,-10
1014,1420,20,-150
1015,1424,0,120
1016,1427,-110,0
1017,1431,-50,-200
1018,1436,150,10
1019,1440,0,-90
1020,1443,-190,0
1021,1446,0,-140
1022,1447,-90,-50
1023,1454,-40,180
1024,1457,-70,100
1025,1461,10,90
1026,1468,10,-140
1027,1476,-30,-150
1028,1479,50,50
1029,1484,-20,-90
1030,1494,-100,-70
1031,1498,10,-90
1032,1500,110,0
1033,1509,0,110
1034,1511,-50,20
1035,1518,160,-70
1036,1524,-70,50
1037,1532,-10,-80
1038,1536,0,-140
1039,1539,-30,120
1040,1541,-70,30
1041,1546,0,120
1042,1553,10,130
1043,1559,40,-50
1044,1564,70,-60
1045,1571,-140,120
1046,1577,80,0
1047,1583,100,-50
1048,1586,-30,-120
1049,1590,40,40
1050,1596,-100,10
1051,1606,0,-120
1052,1611,10,-40
1053,1614,-90,70
1054,1619,130,100
1055,1622,10,70
1056,1627,120,100
1057,1636,80,-40
1058,1637,-90,-10
1059,1641,-120,-60
1060,1645,90,-120
1061,1650,0,-70
1062,1656,-100,20
1063,1661,-10,170
1064,1666,-10,-100
1065,1673,0,-50
1066,1675,0,-110
1067,1677,10,-90
1068,1686,40,-130
1069,1690,-150,0
1070,1696,-50,60
1071,1701,0,-210
1072,1704,30,-120
1073,1709,10,-70
1074,1712,170,0
1075,1718,40,70
1076,1723,20,30
1077,1728,0,100
1078,1732,-10,-120
1079,1738,40,50
1080,1742,10,160
1081,1748,110,90
1082,1751,-90,-30
1083,1757,0,-220
1084,1762,-20,-170
1085,1766,20,-90
1086,1773,-50,-180
1087,1776,20,-150
1088,1781,0,-90
1089,1788,-170,-130
1090,1791,10,-170
1091,1798,70,0
1092,1802,10,-220
1093,1805,-10,180
1094,1806,0,-60
1095,1810,0,-120
1096,1815,30,-170
1097,1815,20,-90
1098,1822,20,-160
1099,1825,-20,-140
1100,1828,-10,60
1101,1832,-30,-130
1102,1837,-40,80
1103,1842,0,-70
1104,1851,50,150
1105,1856,0,-130
1106,1861,20,-70
1107,1866,40,-130
1108,1872,-30,-120
1109,1877,0,80
1110,1881,100,-70
1111,1888,-110,90
1112,1894,-110,-10
1113,1903,-210,10
1114,1910,0,120
1115,1916,40,-50
1116,1921,10,-130
1117,1923,-110,110
1118,1930,-40,-30
1119,1934,-10,160
1120,1938,-140,70
1121,1941,30,30
1122,1945,-50,30
1123,1952,0,-160
1124,1956,40,60
1125,1963,40,-150
1126,1965,20,110
1127,1968,20,20
1128,1972,130,0
1129,1979,0,80
1130,1984,0,-90
1131,1988,0,-120
1132,1993,80,-90
1133,1998,-60,0
1134,2001,50,50
1135,2003,20,60
1136,2007,-20,-100
1137,2013,-90,110
1138,2017,160,0
1139,2025,70,0
1140,2030,-10,-150
1141,2037,10,-170
1142,2043,-40,50
1143,2046,-120,20
1144,2051,120,-90
1145,2056,-10,-80
1146,2059,0,-150
1147,2064,-80,-90
1148,2066,0,100
1149,2071,100,80
1150,2079,-10,140
1151,2084,-90,50
1152,2086,10,80
1153,2091,50,-60
1154,2099,0,70
1155,2106,30,190
1156,2108,0,-120
1157,2110,0,-30
1158,2112,0,-130
1159,2115,100,90
1160,2124,-80,40
1161,2129,40,-110
1162,2134,170,90
1163,2139,40,40
1164,2145,0,220
1165,2149,-10,150
1166,2155,90,0
1167,2161,-140,30
1168,2166,-80,60
1169,2169,0,-120
1170,2171,0,-130
1171,2175,150,0
1172,2178,-50,20
1173,2181,90,80
1174,2185,0,-170
1175,2192,-30,0
1176,2195,-160,100
1177,2201,0,-130
1178,2206,0,-30
1179,2211,-20,130
1180,2214,-100,-40
1181,2219,0,-80
1182,2225,-80,-120
1183,2226,-130,-10
1184,2229,-50,40
1185,2233,-50,140
1186,2237,-140,120
1187,2244,-10,40
1188,2251,-10,-130
1189,2254,130,0
1190,2262,0,-50
1191,2270,0,-110
1192,2277,140,-110
1193,2280,0,70
1194,2284,-70,-70
1195,2289,100,40
1196,2297,0,-70
1197,2302,10,-90
1198,2308,-10,120
1199,2311,0,-100
1200,2316,-100,-80
1201,2322,200,-10
1202,2329,-60,-30
1203,2331,110,90
1204,2340,0,-150
1205,2341,-30,10
1206,2346,-30,-100
1207,2349,80,-50
1208,2355,10,-70
1209,2361,10,130
1210,2367,0,-170
1211,2368,-10,-90
1212,2373,10,-160
1213,2375,-70,-50
1214,2377,90,-70
1215,2382,110,0
1216,2388,130,0
1217,2392,90,0
1218,2396,-110,80
1219,2398,-90,-70
1220,2402,10,70
1221,2409,140,10
1222,2413,-20,-120
1223,2417,-20,-100
1224,2421,130,120
1225,2426,-80,-80
1226,2434,-10,-100
1227,2438,-40,-80
1228,2448,0,-150
1229,2456,-60,-30
1230,2460,-40,-160
1231,2463,-170,-20
1232,2470,-10,80
1233,2477,20,90
1234,2483,-50,-70
1235,2487,30,-20
1236,2494,-30,-160
1237,2502,40,-150
1238,2508,-30,-50
1239,2514,-70,-70
1240,2523,110,150
1241,2526,0,-80
1242,2532,-110,130
1243,2535,-150,-30
1244,2538,0,-70
1245,2545,70,20
1246,2550,-20,-130
1247,2556,100,-20
1248,2563,0,-120
1249,2566,-120,-20
1250,2572,0,-50
1251,2577,-110,-20
1252,2583,-70,90
1253,2589,0,100
1254,2594,40,-120
1255,2598,0,-90
1256,2603,30,80
1257,2609,110,0
1258,2611,160,20
1259,2615,50,-40
1260,2617,-190,40
1261,2621,50,-180
1262,2624,-20,-40
1263,2626,0,-150
1264,2631,-60,-40
1265,2633,0,-60
1266,2640,110,100
1267,2642,-120,-70
1268,2646,70,0
1269,2652,-120,0
1270,2657,140,90
1271,2663,0,-20
1272,2669,0,-170
1273,2670,-100,0
1274,2674,-50,0
1275,2677,-30,-210
1276,2681,20,170
1277,2693,60,40
1278,2697,10,120
1279,2698,30,140
1280,2706,0,80
1281,2713,-20,-80
1282,2717,20,200
1283,2725,50,70
1284,2732,40,-10
1285,2734,170,-100
1286,2739,-10,-110
1287,2746,110,10
1288,2750,20,-170
1289,2756,-100,0
1290,2766,10,120
1291,2770,-20,-130
1292,2775,0,-60
1293,2780,120,90
1294,2787,90,10
1295,2793,0,90
1296,2801,0,140
1297,2804,120,-60
1298,2805,20,-30
1299,2809,180,0
1300,2813,140,-10
1301,2819,-60,70
1302,2824,150,-120
1303,2831,-180,0
1304,2834,0,60
1305,2841,-110,-110
1306,2846,0,-130
1307,2853,0,80
1308,2855,10,-100
1309,2857,-60,10
1310,2864,0,100
1311,2867,190,0
1312,2873,10,-140
1313,2878,0,-40
1314,2883,80,50
1315,2889,-140,0
1316,2894,0,110
1317,2900,120,-80
1318,2911,0,-130
1319,2916,10,40
1320,2922,120,140
1321,2927,-60,-60
1322,2931,-40,-40
1323,2933,150,0
1324,2935,-110,-60
1325,2937,10,80
1326,2943,-110,80
1327,2946,-20,-90
1328,2947,10,100
1329,2955,-10,-170
1330,2960,0,-140
1331,2965,50,-50
1332,2969,-90,-50
1333,2974,-50,-140
1334,2984,60,-20
1335,2992,0,-80
1336,2998,40,-80
1337,3000,70,40
1338,3004,-10,-100
1339,3009,0,150
1340,3015,50,-40
1341,3018,-10,-190
1342,3024,110,-110
1343,3028,70,50
1344,3031,-60,50
1345,3031,-40,40
1346,3034,-40,-50
1347,3041,80,-130
1348,3043,90,130
1349,3052,30,-20
1350,3058,120,0
1351,3062,90,20
1352,3067,-90,0
1353,3073,110,70
1354,3079,-60,-110
1355,3084,0,40
1356,3086,120,70
1357,3092,-20,210
1358,3097,60,-70
1359,3102,10,-210
1360,3108,0,-130
1361,3111,90,-20
1362,3113,90,-110
1363,3119,0,-160
1364,3121,-20,20
1365,3125,-10,-70
1366,3126,0,140
1367,3126,0,80
1368,3130,-110,60
1369,3132,10,-170
1370,3134,-60,-30
1371,3136,80,-30
1372,3138,20,-120
1373,3143,-80,0
1374,3145,-100,90
1375,3149,-30,-210
1376,3149,-10,-110
1377,3153,100,-70
1378,3154,180,0
1379,3155,-10,70
1380,3163,130,-110
1381,3166,-70,30
1382,3171,0,-60
1383,3174,0,-130
1384,3179,30,-110
1385,3181,30,40
1386,3186,-190,10
1387,3191,0,150
1388,3193,20,-70
1389,3198,-140,-60
1390,3203,-70,-20
1391,3203,-40,-40
1392,3213,10,-140
1393,3213,0,-80
1394,3221,50,30
1395,3226,-140,100
1396,3226,-80,60
1397,3230,-110,0
1398,3232,-10,-170
1399,3237,0,-190
1400,3243,10,-70
1401,3248,-10,80
1402,3255,0,-80
1403,3260,70,10
1404,3265,-50,-100
1405,3272,20,180
1406,3276,-40,-20
1407,3277,-120,90
1408,3279,-50,70
